key,model,group,doors,from_year,to_year,type,weight
citroen-saxo-1996/479,Citroen,Saxo Hatchback,3,1996,1998,hatchback,780
citroen-saxo-1996/482,Citroen,Saxo Hatchback,5,1996,1998,hatchback,800
citroen-saxo-1998/480,Citroen,Saxo Hatchback,3,1998,1999,hatchback,822.5
citroen-saxo-1998/483,Citroen,Saxo Hatchback,5,1998,1999,hatchback,800
citroen-saxo-1999/481,Citroen,Saxo Hatchback,3,1999,2002,hatchback,822.5
citroen-saxo-1999/484,Citroen,Saxo Hatchback,5,1999,2002,hatchback,800
citroen-spacetourer-2017/4171,Citroen,SpaceTourer Lcv,4,2017,available,van,1734
citroen-spacetourer-2017/4171,Citroen,SpaceTourer Lcv,4,2017,july 2018,van,1680
citroen-visa-1979/3774,Citroen,Visa Hatchback,5,1979,1981,hatchback,735
citroen-visa-1981/3775,Citroen,Visa Hatchback,5,1981,1982,hatchback,815
citroen-visa-1981/3775,Citroen,Visa Hatchback,5,1981,1983,hatchback,810
citroen-visa-decouvrable-1984/3776,Citroen,Visa Decouvrable Convertible,4,1984,1985,cabriolet,910
citroen-xantia-1993/485,Citroen,Xantia Hatchback,5,1993,1996,hatchback,1210
citroen-xantia-1993/485,Citroen,Xantia Hatchback,5,1993,1998,hatchback,1281
citroen-xantia-1998/486,Citroen,Xantia Hatchback,5,1998,2000,hatchback,1331.5
citroen-xantia-break-1995/487,Citroen,Xantia Break Wagon,5,1995,1998,stationwagon,1260
citroen-xantia-break-1998/488,Citroen,Xantia Break Wagon,5,1998,1999,stationwagon,1324
citroen-xantia-break-1998/488,Citroen,Xantia Break Wagon,5,1998,2000,stationwagon,1274
citroen-xm-1989/489,Citroen,XM Hatchback,5,1989,1992,hatchback,1337
citroen-xm-1989/489,Citroen,XM Hatchback,5,1989,1994,hatchback,1444
citroen-xm-1994/490,Citroen,XM Hatchback,5,1994,1997,hatchback,1399.5
citroen-xm-1997/491,Citroen,XM Hatchback,5,1997,2000,hatchback,1428.5
citroen-xm-break-1992/492,Citroen,XM Break Wagon,5,1992,1994,stationwagon,1381.5
citroen-xm-break-1994/493,Citroen,XM Break Wagon,5,1994,1996,stationwagon,1485
citroen-xm-break-1994/493,Citroen,XM Break Wagon,5,1994,1997,stationwagon,1435
citroen-xm-break-1997/494,Citroen,XM Break Wagon,5,1997,2000,stationwagon,1456
citroen-xsara-1997/495,Citroen,Xsara Hatchback,5,1997,2000,hatchback,1029
citroen-xsara-2000/496,Citroen,Xsara Hatchback,5,2000,2003,hatchback,1154.5
citroen-xsara-2003/497,Citroen,Xsara Hatchback,5,2003,2004,hatchback,1133
citroen-xsara-break-1998/498,Citroen,Xsara Break Wagon,5,1998,2000,stationwagon,1076
citroen-xsara-break-2000/499,Citroen,Xsara Break Wagon,5,2000,2003,stationwagon,1214.5
citroen-xsara-break-2003/500,Citroen,Xsara Break Wagon,5,2003,2005,stationwagon,1249
citroen-xsara-coupe-1998/501,Citroen,Xsara Coupe Coupe,3,1998,2000,coupé,1019
citroen-xsara-coupe-2000/502,Citroen,Xsara Coupe Coupe,3,2000,2003,coupé,1096.5
citroen-xsara-coupe-2003/503,Citroen,Xsara Coupe Coupe,3,2003,2004,coupé,1144
citroen-xsara-picasso-2000/504,Citroen,Xsara Picasso Mpv,5,2000,2004,mpv,1247.5
citroen-xsara-picasso-2004/505,Citroen,Xsara Picasso Mpv,5,2004,2005,mpv,1245
citroen-zx-1991/509,Citroen,ZX Hatchback,5,1991,1992,hatchback,1050
citroen-zx-1991/509,Citroen,ZX Hatchback,5,1991,1993,hatchback,1030
citroen-zx-1992/506,Citroen,ZX Hatchback,3,1992,1994,hatchback,988
citroen-zx-1994/507,Citroen,ZX Hatchback,3,1994,1996,hatchback,940
citroen-zx-1994/510,Citroen,ZX Hatchback,5,1994,1996,hatchback,944
citroen-zx-1996/508,Citroen,ZX Hatchback,3,1996,1997,hatchback,945
citroen-zx-1996/511,Citroen,ZX Hatchback,5,1996,1997,hatchback,950
citroen-zx-break-1994/512,Citroen,ZX Break Wagon,5,1994,1996,stationwagon,1042.5
citroen-zx-break-1996/513,Citroen,ZX Break Wagon,5,1996,1998,stationwagon,1034.5
corvette-c6-convertible-2005/3038,Corvette,C6 Convertible Convertible,2,2005,2007,cabriolet,1504.5
corvette-c6-coupe-2004/3037,Corvette,C6 Coupe Coupe,3,2004,2007,coupé,1495.5
dacia-dokker-2013/3166,Dacia,Dokker Mpv,5,2013,2015,mpv,1180
dacia-duster-2010/514,Dacia,Duster Suv,5,2010,2011,suv/crossover,1269
dacia-duster-2010/514,Dacia,Duster Suv,5,2010,2012,suv/crossover,1269
dacia-duster-2014/3167,Dacia,Duster Suv,5,2014,2015,suv/crossover,1237.5
dacia-duster-2018/4172,Dacia,Duster Suv,5,2018,september 2018,suv/crossover,1292
dacia-lodgy-2012/515,Dacia,Lodgy Mpv,5,2012,2015,mpv,1168
dacia-logan-2005/516,Dacia,Logan Sedan,4,2005,2008,sedan,950
dacia-logan-mcv-2007/517,Dacia,Logan MCV Wagon,5,2007,2008,stationwagon,1140
dacia-logan-mcv-2008/518,Dacia,Logan MCV Wagon,5,2008,2011,stationwagon,1155
dacia-logan-mcv-2013/3168,Dacia,Logan MCV Wagon,5,2013,2015,stationwagon,1013
dacia-logan-mcv-2016/3583,Dacia,Logan MCV Wagon,5,2016,available,stationwagon,1090
dacia-sandero-2008/519,Dacia,Sandero Hatchback,5,2008,2010,hatchback,1011
dacia-sandero-2012/2982,Dacia,Sandero Hatchback,5,2012,2015,hatchback,998
dacia-sandero-2016/3584,Dacia,Sandero Hatchback,5,2016,2017,hatchback,1061
dacia-sandero-2016/3584,Dacia,Sandero Hatchback,5,2016,available,hatchback,1061
daewoo-espero-1995/520,Daewoo,Espero Sedan,4,1995,1997,sedan,1105
daewoo-evanda-2003/521,Chevrolet,Evanda Sedan,4,2003,2004,sedan,1426.3333333333333
daewoo-evanda-2003/521,Daewoo,Evanda Sedan,4,2003,2004,sedan,1426.3333333333333
daewoo-kalos-2002/522,Chevrolet,Kalos Hatchback,5,2002,2004,hatchback,995
daewoo-kalos-2002/522,Daewoo,Kalos Hatchback,5,2002,2004,hatchback,995
daewoo-kalos-2004/523,Chevrolet,Kalos Sedan,4,2004,2004,sedan,1006.6666666666666
daewoo-kalos-2004/523,Daewoo,Kalos Sedan,4,2004,2004,sedan,1006.6666666666666
daewoo-lacetti-2004/524,Chevrolet,Lacetti Hatchback,5,2004,2004,hatchback,1146.6666666666667
daewoo-lacetti-2004/524,Daewoo,Lacetti Hatchback,5,2004,2004,hatchback,1146.6666666666667
daewoo-lanos-1997/525,Daewoo,Lanos Hatchback,3,1997,2001,hatchback,1008
daewoo-lanos-1997/527,Daewoo,Lanos Hatchback,5,1997,2001,hatchback,1018
daewoo-lanos-1997/529,Daewoo,Lanos Sedan,4,1997,2001,sedan,1033
daewoo-lanos-2001/526,Daewoo,Lanos Hatchback,3,2001,2001,hatchback,1011
daewoo-lanos-2001/526,Daewoo,Lanos Hatchback,3,2001,2003,hatchback,1005
daewoo-lanos-2001/528,Daewoo,Lanos Hatchback,5,2001,2001,hatchback,1021
daewoo-lanos-2001/528,Daewoo,Lanos Hatchback,5,2001,2003,hatchback,1015
daewoo-lanos-2001/530,Daewoo,Lanos Sedan,4,2001,2003,sedan,1033
daewoo-leganza-1997/531,Daewoo,Leganza Sedan,4,1997,2003,sedan,1330.5
daewoo-matiz-1998/532,Chevrolet,Matiz Hatchback,5,1998,2001,hatchback,751
daewoo-matiz-1998/532,Daewoo,Matiz Hatchback,5,1998,2001,hatchback,751
daewoo-matiz-2001/533,Chevrolet,Matiz Hatchback,5,2001,2004,hatchback,751
daewoo-matiz-2001/533,Daewoo,Matiz Hatchback,5,2001,2004,hatchback,751
daewoo-nexia-1995/534,Daewoo,Nexia Hatchback,3,1995,1997,hatchback,967
daewoo-nexia-1995/535,Daewoo,Nexia Hatchback,5,1995,1997,hatchback,985
daewoo-nexia-1995/536,Daewoo,Nexia Sedan,4,1995,1997,sedan,1015
daewoo-nubira-1997/537,Daewoo,Nubira Hatchback,5,1997,1999,hatchback,1149.5
daewoo-nubira-1997/539,Chevrolet,Nubira Sedan,4,1997,1999,sedan,1171
daewoo-nubira-1997/539,Daewoo,Nubira Sedan,4,1997,1999,sedan,1171
daewoo-nubira-1999/538,Daewoo,Nubira Hatchback,5,1999,2003,hatchback,1169
daewoo-nubira-1999/540,Chevrolet,Nubira Sedan,4,1999,2003,sedan,1178
daewoo-nubira-1999/540,Daewoo,Nubira Sedan,4,1999,2003,sedan,1178
daewoo-nubira-2003/541,Chevrolet,Nubira Sedan,4,2003,2004,sedan,1173
daewoo-nubira-2003/541,Daewoo,Nubira Sedan,4,2003,2004,sedan,1173
daewoo-nubira-wagon-1997/542,Daewoo,Nubira Wagon Wagon,5,1997,1999,stationwagon,1213
daewoo-nubira-wagon-1999/543,Daewoo,Nubira Wagon Wagon,5,1999,2003,stationwagon,1238
daewoo-tacuma-2000/544,Chevrolet,Tacuma Mpv,5,2000,2001,mpv,1258.3333333333333
daewoo-tacuma-2000/544,Daewoo,Tacuma Mpv,5,2000,2001,mpv,1258.3333333333333
daewoo-tacuma-2004/545,Chevrolet,Tacuma Mpv,5,2004,2004,mpv,1258.3333333333333
daewoo-tacuma-2004/545,Daewoo,Tacuma Mpv,5,2004,2004,mpv,1258.3333333333333
daihatsu-applause-1989/546,Daihatsu,Applause Hatchback,5,1989,1996,hatchback,1020
daihatsu-applause-1998/547,Daihatsu,Applause Hatchback,5,1998,2001,hatchback,980
daihatsu-charade-1978/3585,Daihatsu,Charade Hatchback,3,1978,1983,hatchback,670
daihatsu-charade-1978/3586,Daihatsu,Charade Hatchback,5,1978,1983,hatchback,670
daihatsu-charade-1983/548,Daihatsu,Charade Hatchback,3,1983,1985,hatchback,677
daihatsu-charade-1983/553,Daihatsu,Charade Hatchback,5,1983,1985,hatchback,697
daihatsu-charade-1985/549,Daihatsu,Charade Hatchback,3,1985,1985,hatchback,692
daihatsu-charade-1985/549,Daihatsu,Charade Hatchback,3,1985,1987,hatchback,692
daihatsu-charade-1985/554,Daihatsu,Charade Hatchback,5,1985,1985,hatchback,708
daihatsu-charade-1985/554,Daihatsu,Charade Hatchback,5,1985,1987,hatchback,718
daihatsu-charade-1987/550,Daihatsu,Charade Hatchback,3,1987,1989,hatchback,780
daihatsu-charade-1987/550,Daihatsu,Charade Hatchback,3,1987,1993,hatchback,844
daihatsu-charade-1987/555,Daihatsu,Charade Hatchback,5,1987,1989,hatchback,760
daihatsu-charade-1987/555,Daihatsu,Charade Hatchback,5,1987,1993,hatchback,760
daihatsu-charade-1992/559,Daihatsu,Charade Sedan,4,1992,1994,sedan,858.5
daihatsu-charade-1993/551,Daihatsu,Charade Hatchback,3,1993,1996,hatchback,818
daihatsu-charade-1993/556,Daihatsu,Charade Hatchback,5,1993,1996,hatchback,848
daihatsu-charade-1996/552,Daihatsu,Charade Hatchback,3,1996,2001,hatchback,818
daihatsu-charade-1996/557,Daihatsu,Charade Hatchback,5,1996,2001,hatchback,838
daihatsu-charade-2011/558,Daihatsu,Charade Hatchback,5,2011,2012,hatchback,1025
daihatsu-charmant-1980/3777,Daihatsu,Charmant Hatchback,3,1980,1981,hatchback,880
daihatsu-charmant-1980/3777,Daihatsu,Charmant Hatchback,3,1980,1982,hatchback,880
daihatsu-charmant-1982/3779,Daihatsu,Charmant Sedan,4,1982,1985,sedan,860
daihatsu-charmant-1982/3779,Daihatsu,Charmant Sedan,4,1982,1988,sedan,860
daihatsu-charmant-combi-1980/3778,Daihatsu,Charmant Combi Hatchback,3,1980,1982,hatchback,920
daihatsu-copen-2004/560,Daihatsu,Copen Convertible,2,2004,2006,cabriolet,830
daihatsu-copen-2006/561,Daihatsu,Copen Convertible,2,2006,2011,cabriolet,850
daihatsu-cuore-1980/562,Daihatsu,Cuore Hatchback,3,1980,1983,hatchback,575
daihatsu-cuore-1980/562,Daihatsu,Cuore Hatchback,3,1980,1985,hatchback,575
daihatsu-cuore-1980/570,Daihatsu,Cuore Hatchback,4,1980,1983,hatchback,580
daihatsu-cuore-1980/570,Daihatsu,Cuore Hatchback,4,1983,1985,hatchback,580
daihatsu-cuore-1985/563,Daihatsu,Cuore Hatchback,3,1985,1990,hatchback,600
daihatsu-cuore-1985/571,Daihatsu,Cuore Hatchback,5,1985,1990,hatchback,615
daihatsu-cuore-1990/564,Daihatsu,Cuore Hatchback,3,1990,1995,hatchback,640
daihatsu-cuore-1990/572,Daihatsu,Cuore Hatchback,5,1990,1995,hatchback,660
daihatsu-cuore-1995/565,Daihatsu,Cuore Hatchback,3,1995,1997,hatchback,636
daihatsu-cuore-1995/565,Daihatsu,Cuore Hatchback,3,1995,1998,hatchback,636
daihatsu-cuore-1995/573,Daihatsu,Cuore Hatchback,5,1995,1998,hatchback,648
daihatsu-cuore-1998/566,Daihatsu,Cuore Hatchback,3,1998,2001,hatchback,700
daihatsu-cuore-1998/574,Daihatsu,Cuore Hatchback,5,1998,2000,hatchback,720
daihatsu-cuore-2001/567,Daihatsu,Cuore Hatchback,3,2001,2003,hatchback,700
daihatsu-cuore-2001/575,Daihatsu,Cuore Hatchback,5,2001,2003,hatchback,720
daihatsu-cuore-2003/568,Daihatsu,Cuore Hatchback,3,2003,2006,hatchback,720
daihatsu-cuore-2003/576,Daihatsu,Cuore Hatchback,5,2003,2006,hatchback,742.5
daihatsu-cuore-2006/569,Daihatsu,Cuore Hatchback,3,2006,2007,hatchback,720
daihatsu-cuore-2006/577,Daihatsu,Cuore Hatchback,5,2006,2007,hatchback,742.5
daihatsu-cuore-2007/578,Daihatsu,Cuore Hatchback,5,2007,2009,hatchback,745
daihatsu-feroza-1991/579,Daihatsu,Feroza Suv,3,1991,1994,suv/crossover,1223
daihatsu-feroza-1994/580,Daihatsu,Feroza Suv,3,1994,1998,suv/crossover,1220
daihatsu-gran-move-1997/581,Daihatsu,Gran Move Mpv,5,1997,1999,mpv,980
daihatsu-gran-move-1999/582,Daihatsu,Gran Move Mpv,5,1999,2002,mpv,995
daihatsu-materia-2007/583,Daihatsu,Materia Mpv,5,2007,2011,mpv,1000
daihatsu-move-1997/584,Daihatsu,Move Mpv,5,1997,1999,mpv,725
daihatsu-move-1999/585,Daihatsu,Move Mpv,5,1999,2001,mpv,800
daihatsu-move-2001/586,Daihatsu,Move Mpv,5,2001,2003,mpv,795
daihatsu-rocky-1994/587,Daihatsu,Rocky Suv,3,1994,1995,suv/crossover,1632.5
daihatsu-rocky-hardtop-1988/588,Daihatsu,Rocky Hardtop Suv,3,1988,1989,suv/crossover,1433
daihatsu-rocky-softtop-1988/589,Daihatsu,Rocky Softtop Suv,3,1988,1989,suv/crossover,1433
daihatsu-rocky-softtop-1988/589,Daihatsu,Rocky Softtop Suv,3,1988,1994,suv/crossover,1433
daihatsu-rocky-wagon-1988/590,Daihatsu,Rocky Wagon Suv,3,1988,1989,suv/crossover,1438
daihatsu-rocky-wagon-1988/590,Daihatsu,Rocky Wagon Suv,3,1988,1992,suv/crossover,1438
daihatsu-sirion-1998/591,Daihatsu,Sirion Hatchback,5,1998,2001,hatchback,785
daihatsu-sirion-2-2005/593,Daihatsu,Sirion 2 Hatchback,5,2005,2010,hatchback,922.5
daihatsu-sirion-2002/592,Daihatsu,Sirion Hatchback,5,2002,2005,hatchback,815
daihatsu-terios-1997/594,Daihatsu,Terios Suv,5,1997,2000,suv/crossover,1020
daihatsu-terios-2000/595,Daihatsu,Terios Suv,5,2000,2005,suv/crossover,1015
daihatsu-terios-2006/596,Daihatsu,Terios Suv,5,2006,2010,suv/crossover,1165
daihatsu-terios-2010/597,Daihatsu,Terios Suv,5,2010,2011,suv/crossover,1170
daihatsu-terios-2010/597,Daihatsu,Terios Suv,5,2010,2012,suv/crossover,1145
daihatsu-trevis-2006/598,Daihatsu,Trevis Hatchback,5,2006,2011,hatchback,792.5
daihatsu-valera-1995/599,Daihatsu,Valera Sedan,4,1995,1996,sedan,879
daihatsu-valera-1996/600,Daihatsu,Valera Sedan,4,1996,1998,sedan,899
daihatsu-young-rv-2001/601,Daihatsu,Young RV Mpv,5,2001,2007,mpv,877
daimler-3-6-1986/3039,Daimler,3.6 Sedan,4,1986,1989,sedan,1770
daimler-4-0-1989/3040,Daimler,4.0 Sedan,4,1989,1994,sedan,1700
daimler-double-six-1982/3041,Daimler,Double Six Sedan,4,1982,1986,sedan,1900
daimler-double-six-1986/3042,Daimler,Double Six Sedan,4,1986,1992,sedan,1860
daimler-double-six-1993/3043,Daimler,Double Six Sedan,4,1993,1994,sedan,1985
daimler-double-six-1994/3044,Daimler,Double Six Sedan,4,1994,1995,sedan,1930
daimler-double-six-1994/3044,Daimler,Double Six Sedan,4,1995,1997,sedan,1975
daimler-six-1994/3675,Daimler,Six Sedan,4,1994,1995,sedan,1718
daimler-super-eight-2005/3045,Daimler,Super Eight Sedan,4,2005,2009,sedan,1689
daimler-v8-1997/3046,Audi,V8 Sedan,4,1997,2003,sedan,1765
daimler-v8-1997/3046,Daimler,V8 Sedan,4,1997,2003,sedan,1765
datsun-280-zx-1979/3551,Datsun,280 ZX Coupe,3,1979,1983,coupé,1222.5
datsun-bluebird-1980/3048,Datsun,Bluebird Sedan,4,1980,1984,sedan,1100
datsun-bluebird-1980/3048,Nissan,Bluebird Sedan,4,1980,1984,sedan,1100
datsun-bluebird-combi-1980/3049,Datsun,Bluebird Combi Wagon,5,1980,1984,stationwagon,1110
datsun-bluebird-combi-1980/3049,Datsun,Bluebird Combi Wagon,5,1981,1984,stationwagon,1190
datsun-bluebird-combi-1980/3049,Nissan,Bluebird Combi Wagon,5,1980,1984,stationwagon,1110
datsun-bluebird-combi-1980/3049,Nissan,Bluebird Combi Wagon,5,1981,1984,stationwagon,1190
datsun-cherry-1980/3050,Datsun,Cherry Hatchback,3,1980,1981,hatchback,815
datsun-cherry-1980/3050,Datsun,Cherry Hatchback,3,1980,1982,hatchback,800
datsun-cherry-1980/3050,Nissan,Cherry Hatchback,3,1980,1981,hatchback,815
datsun-cherry-1980/3050,Nissan,Cherry Hatchback,3,1980,1982,hatchback,800
datsun-cherry-1980/3051,Datsun,Cherry Hatchback,5,1980,1981,hatchback,830
datsun-cherry-1980/3051,Datsun,Cherry Hatchback,5,1981,1982,hatchback,830
datsun-cherry-1980/3051,Nissan,Cherry Hatchback,5,1980,1981,hatchback,830
datsun-cherry-1980/3051,Nissan,Cherry Hatchback,5,1981,1982,hatchback,830
datsun-cherry-coupe-1980/3052,Datsun,Cherry Coupe Coupe,3,1980,1981,coupé,840
datsun-cherry-coupe-1980/3052,Datsun,Cherry Coupe Coupe,3,1981,1982,coupé,840
datsun-laurel-1979/3053,Datsun,Laurel Sedan,4,1979,1981,sedan,1235
datsun-laurel-1979/3053,Nissan,Laurel Sedan,4,1979,1981,sedan,1235
datsun-laurel-1981/3054,Datsun,Laurel Sedan,4,1981,1983,sedan,1173.3333333333333
datsun-laurel-1981/3054,Nissan,Laurel Sedan,4,1981,1983,sedan,1173.3333333333333
datsun-stanza-1981/3055,Datsun,Stanza Hatchback,3,1981,1983,hatchback,943.3333333333334
datsun-stanza-1981/3055,Nissan,Stanza Hatchback,3,1981,1983,hatchback,943.3333333333334
datsun-stanza-1981/3056,Datsun,Stanza Sedan,4,1981,1983,sedan,916.6666666666666
datsun-stanza-1981/3056,Nissan,Stanza Sedan,4,1981,1983,sedan,916.6666666666666
datsun-stanza-1981/3057,Datsun,Stanza Sedan,5,1981,1983,sedan,985
datsun-stanza-1981/3057,Nissan,Stanza Sedan,5,1981,1983,sedan,985
datsun-sunny-1980/3058,Datsun,Sunny Sedan,2,1980,1982,sedan,830
datsun-sunny-1980/3058,Nissan,Sunny Sedan,2,1980,1982,sedan,830
datsun-sunny-1980/3059,Datsun,Sunny Sedan,4,1980,1982,sedan,850
datsun-sunny-1980/3059,Nissan,Sunny Sedan,4,1980,1982,sedan,850
datsun-sunny-combi-1980/3061,Datsun,Sunny Combi Wagon,5,1980,1982,stationwagon,910
datsun-sunny-combi-1980/3061,Datsun,Sunny Combi Wagon,5,1980,1983,stationwagon,900
datsun-sunny-coupe-1980/3060,Datsun,Sunny Coupe Sedan,4,1980,1982,sedan,870
datsun-sylvia-1979/3062,Datsun,Sylvia Coupe,3,1979,1982,coupé,1095
datsun-violet-1979/3063,Datsun,Violet Sedan,4,1979,1982,sedan,930
datsun-violet-coupe-1979/3064,Datsun,Violet Coupe Coupe,3,1979,1982,coupé,960
dodge-avenger-2007/602,Dodge,Avenger Sedan,4,2007,2010,sedan,1480
dodge-caliber-2006/603,Dodge,Caliber Mpv,5,2006,2007,mpv,1400
dodge-caliber-2006/603,Dodge,Caliber Mpv,5,2006,2010,mpv,1400
dodge-journey-2008/604,Dodge,Journey Mpv,5,2008,2011,mpv,1765
dodge-nitro-2007/605,Dodge,Nitro Suv,5,2007,2010,suv/crossover,1875
dodge-viper-2005/606,Chrysler,Viper Convertible,2,2005,2008,cabriolet,1565
dodge-viper-2005/606,Dodge,Viper Convertible,2,2005,2008,cabriolet,1565
donkervoort-d8-1993/607,Donkervoort,D8 Convertible,2,1993,1997,cabriolet,695
donkervoort-d8-1993/607,Donkervoort,D8 Convertible,2,1993,1999,cabriolet,630
donkervoort-d8-gt-2008/3022,Donkervoort,D8 GT Convertible,2,2008,2013,cabriolet,650
donkervoort-d8-gto-2013/3296,Donkervoort,D8 GTO Convertible,2,2013,present,cabriolet,707.5
ds-3-2015/3553,DS,3 Hatchback,3,2015,2016,hatchback,1013.3333333333334
ds-3-2015/3553,Mazda,3 Hatchback,3,2015,2016,hatchback,1013.3333333333334
ds-3-2016/3554,DS,3 Hatchback,3,2016,present,hatchback,1138.3333333333333
ds-3-2016/3554,Mazda,3 Hatchback,3,2016,present,hatchback,1138.3333333333333
ds-3-cabrio-2015/3555,DS,3 Cabrio Convertible,2,2015,2016,cabriolet,1007
ds-3-cabrio-2016/3556,DS,3 Cabrio Convertible,2,2016,present,cabriolet,1065
ds-3-crossback-2019/4362,DS,3 Crossback Hatchback,3,2019,available,hatchback,1162.5
ds-4-2015/3557,DS,4 Hatchback,5,2015,present,hatchback,1279.3333333333333
ds-4-2015/3557,Renault,4 Hatchback,5,2015,present,hatchback,1279.3333333333333
ds-4-crossback-2015/3558,DS,4 Crossback Hatchback,5,2015,present,hatchback,1275
ds-5-2015/3559,DS,5 Hatchback,5,2015,present,hatchback,1476
ds-5-2015/3559,Renault,5 Hatchback,5,2015,present,hatchback,1476
ds-ds3-2015/4358,DS,3 Hatchback,3,2015,february 2016,hatchback,997.5
ds-ds3-2015/4358,DS,3 Hatchback,3,2015,january	 2016,hatchback,1045
ds-ds3-2015/4358,Mazda,3 Hatchback,3,2015,february 2016,hatchback,997.5
ds-ds3-2015/4358,Mazda,3 Hatchback,3,2015,january	 2016,hatchback,1045
ds-ds3-2016/4359,DS,3 Hatchback,3,2016,august 2018,hatchback,1060
ds-ds3-2016/4359,DS,3 Hatchback,3,2016,march 2018,hatchback,1065
ds-ds3-2016/4359,DS,3 Hatchback,3,2016,october 2016,hatchback,1060
ds-ds3-2016/4359,Mazda,3 Hatchback,3,2016,august 2018,hatchback,1060
ds-ds3-2016/4359,Mazda,3 Hatchback,3,2016,march 2018,hatchback,1065
ds-ds3-2016/4359,Mazda,3 Hatchback,3,2016,october 2016,hatchback,1060
ds-ds3-cabrio-2015/4360,DS,3 Cabrio Convertible,2,2015,february 2016,cabriolet,1007
ds-ds3-cabrio-2016/4361,DS,3 Cabrio Convertible,2,2016,january	 2017,cabriolet,1123
ds-ds3-cabrio-2016/4361,DS,3 Cabrio Convertible,2,2016,may 2017,cabriolet,1007
ds-ds7-crossback-2017/4363,DS,7 Crossback Hatchback,5,2017,available,hatchback,1395
ferrari-348-1989/3587,Ferrari,348 Coupe,2,1989,1993,coupé,1375
ferrari-348-spider-1993/608,Ferrari,348 Spider Convertible,2,1993,1995,cabriolet,1440
ferrari-360-modena-1999/609,Ferrari,360 Modena Coupe,2,1999,2004,coupé,1400
ferrari-360-spider-2000/610,Ferrari,360 Spider Convertible,2,2000,2005,cabriolet,1460
ferrari-456-1994/611,Ferrari,456 Coupe,2,1994,1998,coupé,1690
ferrari-456-1994/611,Ferrari,456 Coupe,2,1998,2004,coupé,1690
ferrari-458-italia-2010/2983,Ferrari,458 Italia Coupe,2,2010,2015,coupé,1380
ferrari-458-spider-2011/613,Ferrari,458 Spider Convertible,2,2011,2015,cabriolet,1430
ferrari-458-spider-2011/613,Ferrari,458 Spider Convertible,2,2011,present,cabriolet,1430
ferrari-488-gtb-2015/3414,Ferrari,488 GTB Coupe,2,2015,present,coupé,1370
ferrari-488-gtb-2015/3414,Ferrari,488 GTB Coupe,2,2019,available,coupe,1370
ferrari-488-spider-2015/3588,Ferrari,488 Spider Convertible,2,2015,available,cabriolet,1420
ferrari-488-spider-2015/3588,Ferrari,488 Spider Convertible,2,2019,available,cabriolet,1420
ferrari-512-tr-1992/3589,Ferrari,512 TR Coupe,2,1992,1994,coupé,1475
ferrari-550-maranello-1996/2984,Ferrari,550 Maranello Coupe,2,1996,2002,coupé,1690
ferrari-575m-maranello-2002/2985,Ferrari,575M Maranello Coupe,2,2002,2006,coupé,1730
ferrari-599-2006/614,Ferrari,599 Coupe,2,2006,2011,coupé,1690
ferrari-599-2006/614,Ferrari,599 Coupe,2,2006,2012,coupé,1690
ferrari-612-scaglietti-2004/2987,Ferrari,612 Scaglietti Coupe,2,2004,2009,coupé,1840
ferrari-612-scaglietti-2004/2987,Ferrari,612 Scaglietti Coupe,2,2004,2011,coupé,1840
ferrari-812-superfast-2017/4173,Ferrari,812 Superfast Coupe,2,2017,available,coupe,1525
ferrari-california-2009/616,Ferrari,California Convertible,2,2009,2012,cabriolet,1775
ferrari-california-2009/616,Ferrari,California Convertible,2,2012,2014,cabriolet,1705
ferrari-california-2014/3297,Ferrari,California Convertible,2,2014,present,cabriolet,1625
ferrari-enzo-2002/617,Ferrari,Enzo Coupe,2,2002,2004,coupé,1365
ferrari-f12-berlinetta-2012/615,Ferrari,F12 Berlinetta Coupe,2,2012,2015,coupé,1525
ferrari-f12-berlinetta-2012/615,Ferrari,F12 Berlinetta Coupe,2,2012,present,coupé,1525
ferrari-f355-1994/618,Ferrari,F355 Coupe,2,1994,1999,coupé,1350
ferrari-f40-1988/3780,Ferrari,F40 Coupe,2,1988,1992,coupé,1235
ferrari-f430-2004/620,Ferrari,F430 Coupe,2,2004,2010,coupé,1450
ferrari-f430-spider-2005/621,Ferrari,F430 Spider Convertible,2,2005,2010,cabriolet,1520
ferrari-f50-1995/3781,Ferrari,F50 Coupe,2,1995,1998,coupé,1230
ferrari-f512-m-1994/3590,Ferrari,F512 M Coupe,2,1994,1996,coupé,1630
ferrari-ff-2011/622,Ferrari,FF Coupe,3,2011,present,coupé,1790
ferrari-gtc4-2016/3782,Ferrari,GTC4 Coupe,3,2016,available,coupé,1790
ferrari-gtc4-2016/3782,Ferrari,GTC4 Coupe,3,2017,available,coupé,1740
